Store Name: FRIENDLY FOOD MART
Store Address: 1725 BUTLER STREET
Store Phone: 610-252-9370

Item Type,SKU,Item Name,QOH,Selling Price,Unit Per Case,Department,Category,Size
Standard,034000002412,HERSHEY-S ALMOND,-44,1.39,1,CANDY,CANDY,EACH
Standard,034000002290,KIT KAT KING SIZE,-69,2.99,1,CANDY,CANDY,EACH
Standard,034000002399,HERSHEY-S COOKIESNCR,-60,1.39,1,CANDY,CANDY,EACH
Standard,034000004409,REESES 2 PEANUT BUTT,-7,1.39,1,CANDY,CANDY,EACH
Standard,034000002207,HERSHEY-S,-73,2.69,1,CANDY,CANDY,EACH
Standard,034000005239,YORK PEPERMINT PATIE,0,1.99,1,CANDY,CANDY,EACH
Standard,034000004805,REESEC-S 4 PEANUT BU,-179,2.69,1,CANDY,CANDY,EACH
Standard,034000002214,HERSHEY-S W/ALMONDS,-78,2.69,1,CANDY,CANDY,EACH
Standard,034000001521,REESE STICKS 1.5OZ,-20,1.49,1,CANDY,CANDY,EACH
Standard,034000001873,ICE BREAKERS COOL MI,0,0.00,1,CANDY,CANDY,EACH
Standard,034000002184,ICE BREAKER WINTER G,0,0.00,1,CANDY,CANDY,EACH
Standard,034000007677,BREATH SAVER MINT,-18,1.29,24,CANDY,CANDY,EACH
Standard,034000007714,BREATH SAVERS Spearmint,-1,1.29,24,CANDY,CANDY,EACH
Standard,034000007646,BREATH SAVERS PEPPER,-4,1.29,24,CANDY,CANDY,EACH
Standard,040000004356,TWIX COOKIE BARS,-38,1.39,1,CANDY,CANDY,EACH
Standard,040000006947,MILKYWAY SIMPLY CARA,0,1.49,1,CANDY,CANDY,EACH
Standard,040000004059,TWIX COOKIE BARS,-34,2.69,24,CANDY,KING SIZE CANDY,EACH
Standard,034000004966,REESES DARK CHOCOLAT,0,1.49,1,CANDY,CANDY,EACH
Standard,034000000463,KITKAT DARK,0,1.39,1,CANDY,CANDY,EACH
Standard,040000002239,PEANUT BUTTER M&M-S,-51,2.69,1,CANDY,CANDY,EACH
Standard,040000006725,SKITTLES FIZZLED FRU,0,1.49,1,CANDY,CANDY,EACH
Standard,040000005971,STARBURST SOUR GUMMI,0,1.49,1,CANDY,CANDY,EACH
Standard,040000002598,STARBURSTS GUMMIBURS,0,1.49,1,CANDY,CANDY,EACH
Standard,022000009739,ALTOIDS SMALLS PEPPE,-4,1.69,1,CANDY,CANDY,EACH
Standard,022000009746,ALTOIDS SMALL WINTER,-2,1.69,1,CANDY,CANDY,EACH
Standard,040000006954,TWIX JAVA COOKIE BAR,0,1.49,1,CANDY,CANDY,EACH
Standard,009800000012,TICTC FRESH MINT,0,0.00,1,CANDY,CANDY,EACH
Standard,009800000036,TIC TAC ORANGE MINTS,0,0.00,1,CANDY,CANDY,EACH
Standard,014200000692,BLOW POP,-258,0.35,1,CANDY,CANDY,EACH
Standard,034000000982,ICEBREAKERS SOURS SF,-6,2.39,1,CANDY,CANDY,EACH
Standard,022000004871,ORBIT CITRUSMINT,0,0.00,1,CANDY,CANDY,EACH
Standard,034000009954,ICEBREAKERS SOURS,0,0.00,1,CANDY,CANDY,EACH
Standard,022000000675,HUBBA BUBBA,-16,1.69,1,CANDY,CANDY,EACH
Standard,034000005024,TWIZZLERS STRAWBERRY,-36,1.39,1,CANDY,CANDY,EACH
Standard,040000000518,STARBUST  FRUIT CHEW,-14,1.59,1,CANDY,CANDY,EACH
Standard,034000000319,MOUNDS 1.75 OZ,-10,1.39,1,CANDY,CANDY,EACH
Standard,009800000043,TIC TAC SPEARMINT,0,0.00,1,CANDY,CANDY,EACH
Standard,034000002450,HERSHEY-S SP DARK,0,1.49,1,CANDY,CANDY,EACH
Standard,034000003204,ALMOND JOY,-67,1.39,1,CANDY,CANDY,EACH
Standard,034000002467,KIT KAT,-66,1.39,1,CANDY,CANDY,EACH
Standard,034000004812,BREASTH 3HOURSAVERS,0,0.00,1,CANDY,CANDY,EACH
Standard,040000004233,TWIX KING SIZE,0,1.99,1,CANDY,CANDY,EACH
Standard,040000001621,SKITTLES WILD BERRY,-22,1.39,1,CANDY,CANDY,EACH
Standard,034000002092,NUTRAGEOUS KING SIZ,0,1.99,1,CANDY,CANDY,EACH
Standard,040000001553,STARBUST FRUIT CHEW,0,0.00,1,CANDY,CANDY,EACH
Standard,034000003709,HERSHEY SKOR MILK CH,0,1.39,1,CANDY,CANDY,EACH
Standard,040000001287,M & M ALMOND,0,0.00,1,CANDY,CANDY,EACH
Standard,040000001447,M & M PEANUT BUTTER,0,1.09,1,CANDY,CANDY,EACH
Standard,040000004318,M & M-S MILK CHOCOLA,-51,2.69,1,CANDY,CANDY,EACH
Standard,034000001552,5TH AVE,-4,1.39,1,CANDY,CANDY,EACH
Standard,034000007202,BUBBLE YUM,0,0.00,1,CANDY,CANDY,EACH
Standard,034000007295,BUBBLE YUM,0,0.00,1,CANDY,CANDY,EACH
Standard,028000008451,LAFFY TAFFY STRAWBER,0,0.00,1,CANDY,CANDY,EACH
Standard,040000004011,MILKY WAY KING SIZE,-26,2.69,1,CANDY,CANDY,EACH
Standard,028000009755,LAFFYTAFFY,0,0.00,1,CANDY,CANDY,EACH
Standard,040000004455,STARBURST ORI MEGA S,-15,2.69,1,CANDY,CANDY,EACH
Standard,040000004608,SKITTLES ORIGINAL SH,-25,2.59,24,CANDY,KING SIZE CANDY,EACH
Standard,040000006039,3 MUSKETEERS KING,-15,2.69,1,CANDY,CANDY,EACH
Standard,034000003303,YORK PEP 1.54Z,-28,1.59,1,CANDY,CANDY,EACH
Standard,019000002211,LIFE SAVERS BUTTER R,-16,1.49,1,CANDY,CANDY,EACH
Standard,034000000098,ICE BREAKERS MINT,-3,2.49,1,CANDY,CANDY,EACH
Standard,034000000074,ICE BREAKERS COOL MI,-20,2.49,1,CANDY,CANDY,EACH
Standard,034000001033,BREATH SAVERS CITRUS,0,0.00,1,CANDY,CANDY,EACH
Standard,022000004932,ORBIT WHITE,0,0.00,1,CANDY,CANDY,EACH
Standard,034000006687,ICE BREKER FROST PEP,0,2.59,1,CANDY,CANDY,EACH
Standard,040000004219,TWIX P.B. KING,0,1.99,1,CANDY,CANDY,EACH
Standard,034000003341,REESES WHITE CHOCOLA,0,0.00,1,CANDY,CANDY,EACH
Standard,022000006745,ORBIT MELON MINT,0,1.69,1,CANDY,CANDY,EACH
Standard,022000005793,EXTRA BERRY PERADISE,0,0.00,1,CANDY,CANDY,EACH
Standard,071720000076,TOOTSI POPS,0,0.30,1,CANDY,CANDY,EACH
Standard,022000004833,ORBIT SWEET MINT,-8,1.89,1,CANDY,CANDY,EACH
Standard,034100000059,Miller High Life 25oz Can,-52,1.29,12,Banko,24oz Can,EACH
Standard,079200001858,SPREE CHEW,0,0.00,1,CANDY,CANDY,EACH
Standard,034000005246,CARAMELLO KING SIGE,-23,2.69,1,CANDY,CANDY,EACH
Standard,040000006275,SNICKERS A LMOND KIN,-24,2.69,1,CANDY,CANDY,EACH
Standard,034000002887,5TH AVENUE KING SIZE,0,1.99,1,CANDY,CANDY,EACH
Standard,022000000705,HUBBA BUBBA MAX,0,1.09,1,CANDY,CANDY,EACH
Standard,022000009159,EXTRA CINNAMON GUM,0,1.69,1,CANDY,CANDY,EACH
Standard,022000000255,ORBIT WHITE SPEARMIN,0,1.69,1,CANDY,CANDY,EACH
Standard,079200003364,WONKA NERDS GRAPE ST,0,1.09,1,CANDY,CANDY,EACH
Standard,079200003395,WONKA NERDS WATERMEL,0,0.00,1,CANDY,CANDY,EACH
Standard,079200001551,FUN DIP,0,1.09,1,CANDY,CANDY,EACH
Standard,076350000083,CHUPA CHUPS,0,0.00,1,CANDY,CANDY,EACH
Standard,022000009203,FREDENT SPREMINT GUM,0,0.00,1,CANDY,CANDY,EACH
Standard,010700000514,JOLLY RANCHER FRUIT,0,0.00,1,CANDY,CANDY,EACH
Standard,022000000842,HUBBA BUBBA SOUR,0,0.00,1,CANDY,CANDY,EACH
Standard,034000001637,REESES BIG CUP MILK,-31,1.39,1,CANDY,CANDY,EACH
Standard,040000000969,SKITTLES SMOOTHIE MI,0,0.00,1,CANDY,CANDY,EACH
Standard,079200002503,MINI CHEW SPREE,0,0.00,1,CANDY,CANDY,EACH
Standard,010700000071,JOLLY RANCHER POP,0,0.00,1,CANDY,CANDY,EACH
Standard,034000001460,TWIZZLERS SOURZ SOUR,0,0.00,1,CANDY,CANDY,EACH
Standard,034000001538,TEIZZELERS TWERPZ TA,0,0.00,1,CANDY,CANDY,EACH
Standard,022000002679,ECLIPSE CINNAMON SUG,0,0.00,1,CANDY,CANDY,EACH
Standard,034000009374,NEW KITKAT CRISPY,0,0.00,1,CANDY,CANDY,EACH
Standard,022000001474,EXTRA COOL GREEN APP,0,0.00,1,CANDY,CANDY,EACH
Standard,010700000316,JOLLY RANCHER SOURS,0,0.00,1,CANDY,CANDY,EACH
Standard,022000001160,DOUBLEMINT TWINS MIN,0,0.00,1,CANDY,CANDY,EACH
Standard,010700000125,JOLLY RANCHER FRUIT,0,0.00,1,CANDY,CANDY,EACH
Standard,022000001146,DOUBLEMINT TWINS WIN,0,0.00,1,CANDY,CANDY,EACH
Standard,022000000828,HUBBA BUBBA MAX CHER,0,0.00,1,CANDY,CANDY,EACH
Standard,079200000660,BOTTLECAPS SODA POP,0,1.09,1,CANDY,CANDY,EACH
Standard,014200000876,BLUE RAZZ BLOW POP,0,0.00,1,CANDY,CANDY,EACH
Standard,022000002686,EXTRA COOL WATERMELO,0,0.00,1,CANDY,CANDY,EACH
Standard,034000002153,K/S KISSABLES,0,1.99,1,CANDY,CANDY,EACH
Standard,022000003737,LIFE SAVER SWEET MIN,0,0.00,1,CANDY,CANDY,EACH
Standard,034000009138,ICE BREAKERS SOUR TR,0,0.00,1,CANDY,CANDY,EACH
Standard,022000003102,ORBIT SF CRYSTAL MIN,0,0.00,1,CANDY,CANDY,EACH
Standard,040000004677,SKITTLES BUBBLE GUM,0,0.00,1,CANDY,CANDY,EACH
Standard,040000003496,SKITTLES FRUIT BUBBL,0,0.00,1,CANDY,CANDY,EACH
Standard,034000004935,REESES CRISPY CRNCH,0,0.00,1,CANDY,CANDY,EACH
Standard,022000002709,HUBBA BUBBA MAX ORIG,0,1.09,1,CANDY,CANDY,EACH
Standard,040000002376,M&M MINIS TUBES MILK,0,1.09,1,CANDY,CANDY,EACH
Standard,040000004585,M&M DARK CHOCOLATE,0,0.00,1,CANDY,CANDY,EACH
Standard,040000004646,M &M DARK CHOCOLATE,0,1.99,1,CANDY,CANDY,EACH
Standard,022000003720,LIFE SAVER ORANGE MI,0,0.00,1,CANDY,CANDY,EACH
Standard,022000004369,LIFE SAVERS WINT O G,-10,1.39,1,CANDY,CANDY,EACH
Standard,022000003171,ECLIPSE  GUM,0,0.00,1,CANDY,CANDY,EACH
Standard,022000003515,ECLIPSE  FULLON,0,0.00,1,CANDY,CANDY,EACH
Standard,022000003522,ECLIPSE  FUSLON,0,0.00,1,CANDY,CANDY,EACH
Standard,034000009060,ICE BREAKERS CUBES D,0,0.00,1,CANDY,CANDY,EACH
Standard,040000007937,SNICKERS DARK BAR,0,0.00,1,CANDY,CANDY,EACH
Standard,022000005175,EXTRA S FREE SUPER M,0,0.00,1,CANDY,CANDY,EACH
Standard,034000005857,KIT KAT CARAMEL,0,0.00,1,CANDY,CANDY,EACH
Standard,022000007759,JUICE FRUIT,0,0.00,1,CANDY,CANDY,EACH
Standard,022000002693,ORBIT LEMON LIME,0,0.00,1,CANDY,CANDY,EACH
Standard,022000003164,ORBIT RASBERRY GUM,0,0.00,1,CANDY,CANDY,EACH
Standard,022000005465,ORBIT WHITE MELON BR,0,0.00,1,CANDY,CANDY,EACH
Standard,022000005137,WRIGLEYS FLARE CINNA,0,1.79,1,CANDY,CANDY,EACH
Standard,022000005526,ECLIPSE FUSION TROPI,0,0.00,1,CANDY,CANDY,EACH
Standard,022000003997,LIFE SAVERS FRUIT TA,0,0.00,1,CANDY,CANDY,EACH
Standard,022000004000,LIFE SAVERS FRUIT TA,0,0.00,1,CANDY,CANDY,EACH
Standard,022000003140,ORBIT MINT MOJITO,0,0.00,1,CANDY,CANDY,EACH
Standard,090086000063,WERTHERS ORIGINAL,0,0.00,1,CANDY,CANDY,EACH
Standard,040000006121,M&M DARK CHOCOLATE P,0,1.99,1,CANDY,CANDY,EACH
Standard,034000005369,TWIZZLERS TWIZTED PA,0,0.00,1,CANDY,CANDY,EACH
Standard,034000008551,HERSHEYS KISSES CHOC,0,1.49,1,CANDY,CANDY,EACH
Standard,040000006138,M&MS DARK CHOCOLATE,0,0.00,1,CANDY,CANDY,EACH
Standard,079200003845,WONKA SWEETARTS SQEE,0,1.49,1,CANDY,CANDY,EACH
Standard,040000002550,SKITTLES BUBBLE GUM,0,1.49,1,CANDY,CANDY,EACH
Standard,040000002956,DOVE DARK CHOCOLATE,0,0.00,1,CANDY,CANDY,EACH
Standard,034000002115,WARHEADS GRUBS GUMMY,-2,2.39,1,CANDY,CANDY,EACH
Standard,040000005605,3 MUSKETEERS MINT,0,1.09,1,CANDY,CANDY,EACH
Standard,022000003195,ECLIPSE BIGOPAK,0,0.00,1,CANDY,CANDY,EACH
Standard,072799000080,TOFFIFAY HAZELNUT,0,1.99,1,CANDY,CANDY,EACH
Standard,079200003579,WONKA NERDS,0,0.00,1,CANDY,CANDY,EACH
Standard,034000005352,TWIZZLERS BERRY,0,0.00,1,CANDY,CANDY,EACH
Standard,022000004345,LIFE SAVER 5 FLAVORE,-6,1.49,1,CANDY,CANDY,EACH
Standard,040000002963,DOVE MILK CHOCOLATE,0,0.00,1,CANDY,CANDY,EACH
Standard,022000003300,WINTERFRESH BURSTS,0,0.00,1,CANDY,CANDY,EACH
Standard,022000002754,HUBBA BUBBA PUNCH,0,0.00,1,CANDY,CANDY,EACH
Standard,014200008568,CHARMS BLOW POP,0,1.49,1,CANDY,CANDY,EACH
Standard,014200008667,CHEERY ICE POP,0,1.49,1,CANDY,CANDY,EACH
Standard,034000008582,BUBBLE YUM JOLLY RAN,0,0.00,1,CANDY,CANDY,EACH
Standard,022000003690,HUBBA BUBBA GLOP,0,0.00,1,CANDY,CANDY,EACH
Standard,022000003706,HUBBA BUBBA STRAW GL,0,0.00,1,CANDY,CANDY,EACH
Standard,022000006837,WRIGLEYS LUSH TROPIC,0,0.00,1,CANDY,CANDY,EACH
Standard,022000006967,WRIGLEYS 5 ELIXIR BE,0,0.00,1,CANDY,CANDY,EACH
Standard,022000008978,WRIGLEYS EXTRA STRAW,0,0.00,1,CANDY,CANDY,EACH
Standard,022000008442,WRIGLEYS EXTRA BERRY,0,0.00,1,CANDY,CANDY,EACH
Standard,022000008381,WRIGLEYS SWEET WATER,-15,1.89,1,CANDY,CANDY,EACH
Standard,022000008664,WRIGLEYS EXRTA ISLAN,0,0.00,1,CANDY,CANDY,EACH
Standard,022000007803,ORBIT FABULOUS FRUIT,0,0.00,1,CANDY,CANDY,EACH
Standard,022000008343,ORBIT SANGRIA FRESCA,0,0.00,1,CANDY,CANDY,EACH
Standard,040000005629,DOVE ALMOND MILK CHO,0,0.00,1,CANDY,CANDY,EACH
Standard,079200007393,WONKA SOUR,0,0.00,1,CANDY,CANDY,EACH
Standard,022000008992,EXTRA SPEARMINT GUM,-20,1.89,1,CANDY,CANDY,EACH
Standard,022000006684,BIG RED GUM,-6,1.89,1,CANDY,CANDY,EACH
Standard,022000006677,JUICYFRUIT GUM,-9,1.89,1,CANDY,CANDY,EACH
Standard,022000008459,EXTRA BUBBLE GUM,-1,1.89,1,CANDY,CANDY,EACH
Standard,022000008169,ORBIT POMEGRANTE,0,0.00,1,CANDY,CANDY,EACH
Standard,034000002955,ICE BREAKER SOURS,0,0.00,1,CANDY,CANDY,EACH
Standard,022000008985,EXTRA POLAR ICE GUM,-12,1.99,1,CANDY,CANDY,EACH
Standard,040000007456,MUSKETEERS MINT,0,1.99,1,CANDY,CANDY,EACH
Standard,022000008398,ORBIT STRAWBERY,0,0.00,1,CANDY,CANDY,EACH
Standard,022000006653,WRIGLEY SPEARMINT GU,-15,1.89,1,CANDY,CANDY,EACH
Standard,022000006691,WINTERFRESH GUM,-2,1.89,1,CANDY,CANDY,EACH
Standard,022000008855,EXTRA CINNAAMON GUM,0,0.00,1,CANDY,CANDY,EACH
Standard,022000006660,DOUBLEMINT GUM,-20,1.89,1,CANDY,CANDY,EACH
Standard,022000009210,ORBIT SPEARMINT BIG,0,0.00,1,CANDY,CANDY,EACH
Standard,022000009227,ORBIT PEPPERMINT BIG,0,0.00,1,CANDY,CANDY,EACH
Standard,034000006090,BREATHSAVERS CINNAMO,0,1.49,1,CANDY,CANDY,EACH
Standard,000100000061,ORBIT MIST PEPPERMIN,0,0.00,1,CANDY,CANDY,EACH
Standard,034000006694,ICE BREAKERS FROST W,0,0.00,1,CANDY,CANDY,EACH
Standard,022000009579,WRIGLEYS 5 SOLSTICE,0,1.79,1,CANDY,CANDY,EACH
Standard,022000009562,WRIGLEYS 5 ZING,0,0.00,1,CANDY,CANDY,EACH
Standard,022000009005,EXRTA SUPERMINT,0,0.00,1,CANDY,CANDY,EACH
Standard,022000008404,EXTRA WINTERFRESH,-7,1.89,1,CANDY,CANDY,EACH
Standard,022000008916,EXTRA PEPPERMINT,-4,1.89,1,CANDY,CANDY,EACH
Standard,019000002228,LIFESAVERS TROPICALS,0,1.49,1,CANDY,CANDY,EACH
Standard,019000002235,LIFESAVERS WILD CHER,0,1.49,1,CANDY,CANDY,EACH
Standard,019000001054,LIFESAVERS SPEAR O M,0,1.49,1,CANDY,CANDY,EACH
Standard,034000006229,BREATHSAVER MINT2880,0,1.49,1,CANDY,CANDY,EACH
Standard,034000006281,ICEBRAKER CUBE WINTE,0,0.00,1,CANDY,CANDY,EACH
Standard,034000003730,ICEBRAKER SPERMINT,0,1.49,1,CANDY,CANDY,EACH
Standard,034000003716,ICEBRAKER COOLMINT,0,1.49,1,CANDY,CANDY,EACH
Standard,034000006243,BREATHSAVER MINT,0,1.49,1,CANDY,CANDY,EACH
Standard,040000007883,SKITTLESCORES,0,0.00,1,CANDY,CANDY,EACH
Standard,034000003860,TAKE 5 LAYERS,0,1.49,1,CANDY,CANDY,EACH
Standard,040000004349,TWIX PB KSIZE,0,1.99,1,CANDY,CANDY,EACH
Standard,034000002559,HERSHEYS AIR DELIGHT,0,1.09,1,CANDY,CANDY,EACH
Standard,000100000290,STARBURST,0,1.09,1,CANDY,CANDY,EACH
Standard,028000005870,SKINNY COW HEAVENLY,0,0.00,1,CANDY,CANDY,EACH
Standard,040000007005,3 MUSKETEERS TRUFFLE,0,1.09,1,CANDY,CANDY,EACH
Standard,034000004751,REESE-S PEANUT BUTTE,0,1.49,1,CANDY,CANDY,EACH
Standard,014200004591,BLOW POP SUPER BURST,0,1.49,1,CANDY,CANDY,EACH
Standard,011228000055,CELLOS CHERRY,-9,0.39,1,CANDY,CANDY,EACH
Standard,034000006656,ICEBRKR DUO FURT/COO,-1,2.39,1,CANDY,CANDY,EACH
Standard,022000002860,ORBIT TUB WINTER,0,2.59,1,CANDY,CANDY,EACH
Standard,034000006663,ICEBREKER DUO RASP,0,2.29,1,CANDY,CANDY,EACH
Standard,070650000088,ZOTZ,0,1.49,1,CANDY,CANDY,EACH
Standard,079200002893,NERDS PUN/RASP,0,1.49,1,CANDY,CANDY,EACH
Standard,014200007066,CHARM SWEET POP,0,0.30,1,CANDY,CANDY,EACH
Standard,022000007711,ECLIPS WINTFROST CAN,0,1.89,1,CANDY,CANDY,EACH
Standard,022000007704,ECLLIPS PEPRMINT CAN,0,1.89,1,CANDY,CANDY,EACH
Standard,022000001290,ECLIPES SPERMINT CAN,0,1.89,1,CANDY,CANDY,EACH
Standard,022000000576,WRIGLET-S 5 RAIN SML,0,0.69,1,CANDY,CANDY,EACH
Standard,022000002822,WRIGLEY-S 5 COBOLT S,0,0.69,1,CANDY,CANDY,EACH
Standard,022000000583,ORBIT SPERMNT SML,0,0.69,1,CANDY,CANDY,EACH
Standard,022000001573,ORBIT STRW SML,0,0.69,1,CANDY,CANDY,EACH
Standard,022000002792,ORBIT WINTRMNT SML,0,0.69,1,CANDY,CANDY,EACH
Standard,034000002030,REESES-S STICK,-132,2.69,1,CANDY,CANDY,EACH
Standard,034000001354,TAKE5 KING,-71,2.69,1,CANDY,CANDY,EACH
Standard,022000002846,WRIGLYE-S 5 TUB,0,2.59,1,CANDY,CANDY,EACH
Standard,022000002853,ORBIT SPERMINT TUB,0,2.59,1,CANDY,CANDY,EACH
Standard,022000008671,ORBIT BUBBLEMENT TUB,0,2.59,1,CANDY,CANDY,EACH
Standard,034000002252,HERSHEY-S SPECL DARK,0,1.99,1,CANDY,CANDY,EACH
Standard,011215000051,SKY BAR,0,1.49,1,CANDY,CANDY,EACH
Standard,079200002053,SHOCKERS,0,1.49,1,CANDY,CANDY,EACH
Standard,022000002839,5COBALT TUB,0,2.59,1,CANDY,CANDY,EACH
Standard,034000000081,ICEBREAKER CINA MINT,0,2.49,1,CANDY,CANDY,EACH
Standard,034000004713,REESE-S PUMPKIN P.B,0,1.09,1,CANDY,CANDY,EACH
Standard,034000007301,BUBBLEYUM ORIG 10PK,0,1.69,1,CANDY,CANDY,EACH
Standard,034000004737,X-MASS RISYCUP,0,1.09,1,CANDY,CANDY,EACH
Standard,011228000079,CELLO-S CHERRY,-17,0.39,1,CANDY,CANDY,EACH
Standard,028000003555,BUTTERFINGER PB CUP,0,1.09,1,CANDY,CANDY,EACH
Standard,034000006533,REESE-S NUTRAGEOUS K,0,1.99,1,CANDY,CANDY,EACH
Standard,040000004660,SKI TTLES SOUR SHARE,0,2.19,1,CANDY,CANDY,EACH
Standard,040000001058,SNICKER ALMOND REG,-27,1.39,1,CANDY,CANDY,EACH
Standard,022000007681,ALTOIDS WINTER,-4,1.99,1,CANDY,CANDY,EACH
Standard,022000007698,ALTOID PEPPERMINT,0,2.19,1,CANDY,CANDY,EACH
Standard,071720000090,JUNIORMINK SPCL,0,0.30,1,CANDY,CANDY,EACH
Standard,034000000524,REESE-S FAST BAR SML,0,1.39,1,CANDY,CANDY,EACH
Standard,034000007318,REESE-S HEART,0,1.09,1,CANDY,CANDY,EACH
Standard,034000004157,REESE-S BIG CUP CRUNCHY,-13,2.69,1,CANDY,CANDY,EACH
Standard,034000003969,HERSHEY-S CARAMELS,0,1.19,1,CANDY,CANDY,EACH
Standard,014200005000,CHARM BOUTIQUE POP,0,0.69,1,CANDY,CANDY,EACH
Standard,034000000807,ICEBREAKER COOLBLAST SPRMNT,0,2.29,1,CANDY,CANDY,EACH
Standard,034000000425,ICEBREAKERCOOLBLAST PEPRMNT,0,2.29,1,CANDY,CANDY,EACH
Standard,037466000053,LINDT RED,0,0.49,1,CANDY,CANDY,EACH
Standard,008810000074,LINDT WHITE,0,0.49,1,CANDY,CANDY,EACH
Standard,034000001880,ICEBREAKER COOL BLAST WINTERGR,0,2.29,1,CANDY,CANDY,EACH
Standard,034000002238,MR. GOODBAR,0,1.99,1,CANDY,CANDY,EACH
Standard,034000000548,KITKAT WHITE,-6,1.39,1,CANDY,CANDY,EACH
Standard,034000007516,KITKAT .89C,0,0.89,1,CANDY,CANDY,EACH
Standard,034000000791,BRRATH SAVERS PROTECT SPRMNT,-3,2.39,1,CANDY,CANDY,EACH
Standard,034000000166,BREATH SAVER PROTECT PPERMNT,-3,2.39,1,CANDY,CANDY,EACH
Standard,034000001774,KIT KAT KING SIZE,0,1.99,1,CANDY,CANDY,EACH
Standard,034000008520,REESES-S CRUNCHY COOKIE,0,1.09,1,CANDY,CANDY,EACH
Standard,034000002993,WHATCHAMACALLIT,0,1.99,1,CANDY,CANDY,EACH
Standard,034000003372,BREATHSAVERS SPERMINT 3HOUR,0,2.29,1,CANDY,CANDY,EACH
Standard,009800000227,RAFFAELLO,0,1.69,1,CANDY,CANDY,EACH
Standard,022000000897,ORBIT WHITE PEP. MINT,-2,2.29,1,CANDY,CANDY,EACH
Standard,022000000941,ORBIT WHITE SPER MINT,-3,2.29,1,CANDY,CANDY,EACH
Standard,022000004796,JUICY FRUIT BMIXIES GUM TIN,-4,1.99,1,CANDY,CANDY,EACH
Standard,034000005130,TWIZZLERS NIBS,0,1.09,1,CANDY,CANDY,EACH
Standard,034000000289,REESE-S WHITE,-16,1.39,1,CANDY,CANDY,EACH
Standard,034000008476,ICE CUBES,-9,4.49,1,CANDY,CANDY,EACH
Standard,034000008438,ICE CUBES,-16,4.49,1,CANDY,CANDY,EACH
Standard,034000005451,ICE CUBES,-6,4.49,1,CANDY,CANDY,EACH
Standard,034000006458,ICE CUBES,-7,4.49,1,CANDY,CANDY,EACH
Standard,021000009008,CRACKER BARREL SHARP,0,4.99,1,Dairy Products,Dairy Products,EACH
Standard,021000009046,CRAKER/BARL EXT SHAR,0,4.99,1,Dairy Products,Dairy Products,EACH
Standard,021000007554,PHILADELPHIA CREAM CHEESE,0,3.99,1,Dairy Products,Dairy Products,EACH
Standard,082000781424,Smirnoff Zero Sugar 12oz 12 Peck Can,2,22.59,2,Banko,Banko 12 Peck,EACH
Standard,018200007712,Budweiser 12oz 12 Peck B,-1,17.39,2,Penn Beer,Penn 12 Peck Bottle,EACH
Standard,018200069918,Michelob Ultra 12oz  12 Peck CanB,-8,17.99,2,Penn Beer,Penn 12 Peck Can,EACH
Standard,042100007718,LEVI GARRETT REG,-9,11.99,1,Tobacco,Tobacco,EACH
Standard,018200209987,Bud Light 16oz 8 peck Can Alum,2,13.99,3,Penn Beer,Penn 8 Peck Alum,EACH
Standard,073100008764,COPENHAGEN LC WINTER,-250,5.25,1,Tobacco,Snuff,EACH
Standard,018200200113,Michelob Ultra 16oz  8 Peck AlumB,1,16.00,3,Penn Beer,Penn 8 Peck Alum,EACH
Standard,073100008849,COPENHAGEN NATURAL,0,5.83,1,Tobacco,Tobacco,EACH
Standard,034100006082,Olde English 800 16oz Can,4,6.39,4,Banko,6 Peck Can,EACH
Standard,022100000742,Pabst Blue Ribbon 16oz Can,2,6.79,4,Banko,6 Peck Can,EACH
Standard,073100005138,COPE LONG CUT STRAIG,0,5.83,1,Tobacco,Tobacco,EACH
Standard,034100001735,Hamms 16oz Can 6 Peck,-12,5.19,4,Origlio,Origlio  Peck Can,EACH
Standard,088004040888,Fireball,-200,0.99,120,Penn Beer,Fireball ,EACH
Standard,018200113154,Budweiser 12oz 15 Peck Can,0,16.39,2,Penn Beer,Penn 15 Can,
Standard,073100007163,COPENHAGEN LONGCUT W,0,5.83,1,Tobacco,Tobacco,EACH
Standard,018200007699,Bud Light 12oz 12 Peck B,2,17.39,2,Penn Beer,Penn 12 Peck Bottle,EACH
Standard,018200533150,Bud Light 12oz 15 peck Can,-2,15.36,2,Penn Beer,Penn 15 Can,EACH
Standard,073100008825,COPENHAGEN STRIGHT L,-29,5.25,1,Tobacco,Snuff,EACH
Standard,786150000144,Stella Artois 11.2oz 12 Peck B,3,21.29,2,Banko,Banko 12 Peck,EACH
Standard,034100015053,Miller Ligh Life 12oz 6 Peck B,-2,7.29,4,Banko,Banko 6 Peck,EACH
Standard,071439348063,Rolling Rock 6 Peck B,4,8.69,4,Banko,Banko 6 Peck,EACH
Standard,763176120070,Deschutes Fresh Squeezed IPA 6 Peck Can,4,12.39,4,Banko,6 Peck Can,EACH
Standard,763176180074,Deschutes Fresh Haze IPA 6 Peck Can,2,12.39,4,Banko,6 Peck Can,EACH
Standard,763176200062,Deschutes Black Butte 6 Peck B,1,12.39,4,Banko,Banko 6 Peck,EACH
Standard,754527000226,Fat Tire Amber Ale,5,11.99,4,Penn Beer,Penn 6 Peck,EACH
Standard,073100002861,SKOAL LONG CUT CHERR,-37,5.25,1,Tobacco,Snuff,EACH
